id_str,created_at,text,retweeted,favorite_count,in_reply_to_screen_name
1377367815120957445,2021-03-31 21:10:52,"Delivering for the American people is what the American Rescue Plan was about. It’s what the American Jobs Plan is about.

We can do this.
We have to do this.
We will do this.",False,18908,
1377363181387980800,2021-03-31 20:52:27,"The American Jobs Plan is a once-in-a-generation investment in America. It will:
✅Modernize 20,000 miles of highways, roads, and main streets
✅Repair 10,000 bridges desperately in need of upgrades 
✅Replace 100% of our nation’s lead pipes and service lines",False,25194,
1377361641491300354,2021-03-31 20:46:20,"Millions of Americans lost their jobs last year.

Here’s the truth: We all do better when we all do well. It’s time to build our economy from the bottom up—and the middle out—not the top down.",False,45787,
1376934713617756163,2021-03-30 16:29:52,RT @POTUS: We can’t be silent in the face of rising violence against Asian Americans. That’s why today I’m taking additional steps to respo…,False,0,
1376636582866923526,2021-03-29 20:45:12,"RT @POTUS: I’m proud to announce that three weeks from today, 90% of adults will be eligible to get vaccinated — and 90% of Americans will…",False,0,
1376602924097343494,2021-03-29 18:31:27,RT @POTUS: Vice President Harris and I just wrapped up a COVID-19 briefing. Tune in as I give an update on our response to the virus and th…,False,0,
1376227712533155845,2021-03-28 17:40:30,"RT @POTUS: Two weeks ago, I directed all states, tribes, and territories to make all adult Americans eligible for the vaccine no later than…",False,0,
1375862625997893634,2021-03-27 17:29:46,"RT @WhiteHouse: Megan Rapinoe, Margaret Purce, and countless others have been leading the fight for pay equality. This week, the President…",False,0,
1375551858807341057,2021-03-26 20:54:54,"RT @POTUS: As we recall the Passover story of overcoming adversity, finding hope, and becoming free, we find a renewed salience. This weeke…",False,0,
1375511738443984896,2021-03-26 18:15:28,"RT @POTUS: I ran for president for three reasons: to restore the soul of the nation, rebuild the middle class, and unite the country. https…",False,0,
1375192104469663750,2021-03-25 21:05:22,"RT @POTUS: Before I took office, I set a big goal of 100 million shots in my first 100 days.
 
We hit the goal on day 58.
 
Now, I’m settin…",False,0,
1375137400033144832,2021-03-25 17:27:59,"RT @POTUS: This afternoon, I’m holding my first formal press conference as president. Tune in. https://t.co/dvl1RAtOjr",False,0,
1374761947913146374,2021-03-24 16:36:04,"RT @WHCOVIDResponse: In total, 84 million people -- about 1 in 3 adults -- have received at least one dose of the vaccine and more than 45…",False,0,
1374524524931207168,2021-03-24 00:52:38,"RT @WhiteHouse: President Biden believes every single American deserves access to quality, affordable health care. Here’s a breakdown of ho…",False,0,
1374414080694358016,2021-03-23 17:33:46,RT @POTUS: Jill and I are devastated for the lives that have been shattered by gun violence in Colorado. Less than a week after the horrifi…,False,0,
1374105995023159297,2021-03-22 21:09:33,RT @WhiteHouse: Big news: The Biden-Harris Administration set a new record this weekend with 6 million shots reported administered. We’re r…,False,0,
1374059403108827137,2021-03-22 18:04:25,"RT @POTUS: Under the American Rescue Plan, the typical family of four is getting a $5,600 check. That money helps folks keep a roof over th…",False,0,
1373780456034988032,2021-03-21 23:35:58,"RT @POTUS: Mask up, America. https://t.co/6yaUHYmzWC",False,0,
1373643910451503111,2021-03-21 14:33:23,"RT @WhiteHouse: Before President Biden took office, the U.S. was administering an average of 900,000 COVID-19 vaccine doses a day.

Last we…",False,0,
1373285260667019266,2021-03-20 14:48:15,"RT @POTUS: Like countless people across the country, Jocelyn and her family are struggling to make ends meet. I gave her a call to discuss…",False,0,
1373044970135957506,2021-03-19 22:53:25,"RT @POTUS: Words have consequences. 

It’s called the coronavirus.

Full stop.",False,0,
1372993067284856834,2021-03-19 19:27:10,"RT @POTUS: This afternoon, Vice President Harris and I are meeting with Asian American leaders in Atlanta, Georgia. We’re going to discuss…",False,0,
1372720000159584257,2021-03-19 01:22:06,"RT @WhiteHouse: Big News: President Biden announced that tomorrow, our Administration will hit 100 million COVID-19 shots administered. 

T…",False,0,
1372639205394944002,2021-03-18 20:01:03,"RT @POTUS: In honor of the victims of the senseless shootings in Atlanta, I’ve ordered the flag of the United States to be flown at half-st…",False,0,
1372357223033241606,2021-03-18 01:20:33,"RT @POTUS: Jill and I are keeping everyone impacted by the shootings in Atlanta in our prayers. We don’t yet know the motive, but what we d…",False,0,
1371930690556661765,2021-03-16 21:05:40,"RT @WhiteHouse: Across the country, millions of small businesses are struggling to keep their doors open. Here’s a breakdown of how the Ame…",False,0,
1371857703878942728,2021-03-16 16:15:39,RT @POTUS: That’s the American Rescue Plan. https://t.co/7pE89mi4C6,False,0,
1371577234968952837,2021-03-15 21:41:10,"RT @WHCOVIDResponse: Over the weekend, we administered nearly 6 million doses of the COVID-19 vaccine. 

Today, for the first time on a Mon…",False,0,
1371512914033643525,2021-03-15 17:25:34,"RT @POTUS: Last week, I signed the American Rescue Plan into law and direct payments have begun going out to folks across the country. I kn…",False,0,
1371240669684060169,2021-03-14 23:23:46,RT @WhiteHouse: The Biden-Harris Administration has been working around the clock to get America vaccinated. We’ve doubled daily vaccinatio…,False,0,
1371117123859316736,2021-03-14 15:12:51,"It matters whether you continue to wear a mask.  
It matters whether you continue to socially distance.  
It matters whether you wash your hands.  

It all matters and can help save lives.",False,241302,
1370836807454224386,2021-03-13 20:38:58,RT @POTUS: To everyone out there who’s hurting or struggling to get by: help is here. https://t.co/fkME0yMmBK,False,0,
1370792386280972289,2021-03-13 17:42:27,"The American Rescue Plan means a $7,000 check for a single mom of four. It means more support to safely and quickly reopen schools. It means setting up additional vaccination sites to help America get back to normal. 

What does the American Rescue Plan mean to you?",False,130342,
1370458121773195271,2021-03-12 19:34:12,"RT @POTUS: This afternoon, I’m joining Vice President Harris and members of Congress to celebrate the passage of the American Rescue Plan.…",False,0,
1370411955173912576,2021-03-12 16:30:45,"85% of American households will get direct checks from the American Rescue Plan.

For so many Americans, that means they can pay the rent. That means they can put food on the table.  

Share below what the American Rescue Plan will do for you.",False,152971,
1370184833226399744,2021-03-12 01:28:15,RT @POTUS: All adult Americans will be eligible to get the vaccine no later than May 1.,False,0,
1370129856600670208,2021-03-11 21:49:48,"RT @POTUS: Before I took office, I promised you that help was on the way. Today, I signed the American Rescue Plan into law, and can offici…",False,0,
1369749317628661760,2021-03-10 20:37:40,"RT @WhiteHouse: From $1,400 checks and unemployment relief to vaccines for every American — help is here. https://t.co/R0AYaTbkTV",False,0,
1369739522263617539,2021-03-10 19:58:45,RT @POTUS: Help is here. https://t.co/urZCiigeS1,False,0,
1369666671380692994,2021-03-10 15:09:16,"RT @POTUS: Keep the faith, folks. We will get through this. https://t.co/AMlyu4pU6M",False,0,
1369400644382101510,2021-03-09 21:32:10,RT @POTUS: I want every child to know that this is what vice presidents and generals in the United States Armed Forces look like. https://t…,False,0,
1369356116795285511,2021-03-09 18:35:14,RT @POTUS: I believe every worker deserves a free and fair choice to join a union — and the PRO Act will bring us closer to that reality. I…,False,0,
1369050036336726018,2021-03-08 22:18:59,"RT @VP: On this #InternationalWomensDay, I want to honor the women who for over a year have gone to work, often risking their health, to no…",False,0,
1368948449182425091,2021-03-08 15:35:18,"RT @WhiteHouse: Last week, the Biden-Harris Administration: 

- Began administering the single-dose Johnson &amp; Johnson vaccine
- Secured eno…",False,0,
1368605658900271108,2021-03-07 16:53:11,"RT @POTUS: The legacy of Selma is that while nothing can stop free people from exercising their most sacred power as citizens, there are th…",False,0,
1368288435384049677,2021-03-06 19:52:39,"RT @POTUS: When I took office, I promised help was on the way. Thanks to @SenSchumer and Senate Democrats, we've taken one more giant step…",False,0,
1368244150223667203,2021-03-06 16:56:40,"RT @WhiteHouse: Tammy is a health care professional and single mother of four children — and like countless other Americans, she’s struggli…",False,0,
1367929419038351360,2021-03-05 20:06:03,"RT @POTUS: With the Johnson &amp; Johnson vaccine, we now have a third safe and effective COVID-19 vaccine being administered across the countr…",False,0,
1367563517247827968,2021-03-04 19:52:05,"RT @POTUS: The right to vote is sacred and fundamental — and H.R. 1 is urgently needed to protect that right, to safeguard the integrity of…",False,0,
1367230331187650563,2021-03-03 21:48:07,"RT @WhiteHouse: In the two weeks since the Biden-Harris Administration opened a special enrollment period for health insurance, over 200,00…",False,0,
1367123450528202760,2021-03-03 14:43:25,RT @POTUS: An educator is leading the Department of Education once again. I look forward to working with @SecCardona to safely reopen our n…,False,0,
1366874583001927680,2021-03-02 22:14:30,"RT @WhiteHouse: Today, President Biden announced a breakthrough collaboration between Johnson &amp; Johnson, Merck, and the federal government…",False,0,
1366867642783576078,2021-03-02 21:46:55,"RT @POTUS: Today, I am directing every state to prioritize educators for vaccination. We want every educator, school staff member, and chil…",False,0,
1366819696515964930,2021-03-02 18:36:24,"RT @POTUS: The fact is that $600 is not enough. The Senate needs to pass the American Rescue Plan and finish the job of delivering $2,000 i…",False,0,
1366586334257807367,2021-03-02 03:09:06,"RT @POTUS: Wash your hands.
Stay socially distanced.
Wear a mask.
Get vaccinated when it’s your turn.

Despite our progress, we can’t let o…",False,0,
1366478587122110466,2021-03-01 20:00:57,RT @POTUS: No child in America should go hungry. The American Rescue Plan will extend and invest in critical food programs to help ensure e…,False,0,
1366417985649442821,2021-03-01 16:00:09,"A campaign for everyone who’s been knocked down or counted out.

A campaign that brought Americans together of every race, ethnicity, gender, economic station, and party.

A year ago, the people of South Carolina lifted that campaign on their shoulders.
https://t.co/YN5LeBMLMe",False,35855,
1366095927791001601,2021-02-28 18:40:24,"RT @POTUS: The more people that get vaccinated, the faster we will beat this pandemic. That’s why one of my first goals is to administer 10…",False,0,
1365839504280612864,2021-02-28 01:41:28,"RT @POTUS: Yesterday I traveled to Texas to visit an emergency operations center, food bank, and vaccination site. Each stop represented ou…",False,0,
1365686069149241346,2021-02-27 15:31:46,RT @WhiteHouse: Erica is a nurse in New York City and runs COVID-19 testing at one of the hardest-hit hospitals in the country. President B…,False,0,
1365418153220730883,2021-02-26 21:47:10,"RT @POTUS: The week before I took office, 6 million COVID-19 vaccine shots were administered.

This coming week, our Administration will li…",False,0,
1365321032626802698,2021-02-26 15:21:15,"RT @POTUS: COVID-19 vaccinations are up and cases and hospitalizations are down, but let me be clear: now is not the time to relax. https:/…",False,0,
1365117152760639495,2021-02-26 01:51:06,"RT @POTUS: Transgender rights are human rights — and the House made that clear today by passing the Equality Act. 

Now it's time for the S…",False,0,
1365053059496296453,2021-02-25 21:36:25,RT @POTUS: I am pleased that the House will vote next week on the George Floyd Justice in Policing Act. I encourage the House to pass it. F…,False,0,
1364728505586581512,2021-02-25 00:06:45,"RT @WhiteHouse: On Friday, President Biden toured a Pfizer manufacturing plant in Michigan to see the vaccine production process firsthand…",False,0,
1364697232226856968,2021-02-24 22:02:29,"RT @POTUS: When I met with Prime Minister @JustinTrudeau in 2016, I said the world needed more leaders like him. A lot has changed since th…",False,0,
1364607509932220425,2021-02-24 16:05:58,"RT @POTUS: Small businesses need relief, but many were muscled out of the way by big companies last year. That’s why starting today, we’re…",False,0,
1364258039361114113,2021-02-23 16:57:17,RT @JoeBiden: We need a president who is respected on the world stage. https://t.co/Hqv6T06Mtv,False,0,
1364230807091613700,2021-02-23 15:09:05,"RT @POTUS: We will get through this, I promise you. https://t.co/dtmi4C9WsM",False,0,
1364015563798958080,2021-02-23 00:53:47,"RT @POTUS: 500,000 lives lost to COVID-19. It’s an unfathomable number, but each one represents a family that will never again be whole. To…",False,0,
1363958394772725762,2021-02-22 21:06:37,"RT @POTUS: I know folks have a lot of questions about COVID-19 mutations, our vaccination progress, and much more. @CDCDirector Dr. Walensk…",False,0,
1363864878059028487,2021-02-22 14:55:00,"RT @POTUS: If there’s one message I want to cut through to everyone in this country, it’s this: The vaccines are safe.

For yourself, your…",False,0,
1363604921975791620,2021-02-21 21:42:02,"RT @POTUS: Today would have been Congressman John Lewis’ 81st birthday. While my dear friend may no longer be with us, his life and legacy…",False,0,
1363526815457886216,2021-02-21 16:31:40,RT @POTUS: Overcoming the COVID-19 pandemic needs to be our top priority as a nation. I joined members of my team to talk about our plan to…,False,0,
1363238705897611268,2021-02-20 21:26:49,"RT @POTUS: The federal government has sent generators, blankets, water, and other critical supplies to Texas, but local organizations on th…",False,0,
1363148404503773190,2021-02-20 15:28:00,"RT @POTUS: On Thursday, I joined the world and watched in awe as the Perseverance Rover touched down on the surface of Mars. It was a remar…",False,0,
1362834564356440066,2021-02-19 18:40:55,"RT @POTUS: Today, America is officially back in the Paris Climate Agreement. Let’s get to work.",False,0,
1362808901079597057,2021-02-19 16:58:56,"RT @POTUS: The Equality Act provides long overdue federal civil rights protections for LGBTQ+ Americans, preventing discrimination in our h…",False,0,
1362512768151257092,2021-02-18 21:22:12,"RT @WhiteHouse: Texas — If you’re without heat, head to https://t.co/5WhFEK6B8u to find a warming shelter near you or call 211 for addition…",False,0,
1362458455727091712,2021-02-18 17:46:23,"RT @POTUS: Jill and I are keeping Texas, Oklahoma, and other impacted states in our prayers. I’ve declared states of emergency, authorized…",False,0,
1362428872541757444,2021-02-18 15:48:50,"RT @POTUS: Today I announced our Administration will:

- Expand COVID-19 testing for schools and underserved communities
- Increase manufac…",False,0,
1362162884894216197,2021-02-17 22:11:54,RT @WhiteHouse: The Biden-Harris Administration opened a special enrollment period to ensure every American has the opportunity to sign up…,False,0,
1362043415039508484,2021-02-17 14:17:10,"RT @POTUS: I know COVID-19 can be scary, but I want every kid out there to know things are going to be okay. https://t.co/wZIxHeNAFa",False,0,
1361844037070815236,2021-02-17 01:04:54,"RT @POTUS: Tonight, I’ll be answering questions at my first town hall since taking office. Make sure to tune in to CNN at 9 PM ET / 8 PM CT…",False,0,
1361808977030447107,2021-02-16 22:45:35,"RT @POTUS: Starting this week, our Administration is:

- Increasing weekly vaccine shipments to states to 13.5 million doses — a 57% increa…",False,0,
1361678051931783169,2021-02-16 14:05:20,"RT @POTUS: Before I took office, I set a big goal of administering 100 million shots in the first 100 days. With the progress we’re making…",False,0,
1361089537615790080,2021-02-14 23:06:48,"RT @POTUS: The love of my life and the life of my love. Happy Valentine’s Day, Jilly. https://t.co/LjLLIjvP1C",False,0,
1361083747425259520,2021-02-14 22:43:47,"RT @POTUS: Three years ago today, a lone gunman took the lives of 14 students and three educators in Parkland, Florida. In seconds, the liv…",False,0,
1360606281065709572,2021-02-13 15:06:30,"RT @POTUS: Samir and Neal own NaanStop in Atlanta, Georgia — and like many small businesses around the country, they’ve been hit hard by th…",False,0,
1360386238885330950,2021-02-13 00:32:08,RT @POTUS: I know the last year has been difficult and painful for all of us. I hope Jill’s Valentine’s Day message helped brighten your da…,False,0,
1360273387495575553,2021-02-12 17:03:42,"RT @POTUS: From the Biden family to yours, happy #LunarNewYear. We wish you happiness, health, and prosperity in the Year of the Ox. https:…",False,0,
1360247194260021250,2021-02-12 15:19:37,"RT @POTUS: I see enormous pain in this country. A lot of folks are out of work. A lot of folks are going hungry, staring at the ceiling at…",False,0,
1359974510099841024,2021-02-11 21:16:04,RT @POTUS: No child should grow up in poverty. The American Rescue Plan will expand the child tax credit and cut the child poverty rate in…,False,0,
1359883357673373699,2021-02-11 15:13:52,"RT @POTUS: We can reduce suffering in this country, put people back to work, and gain control of this virus.

That’s what the American Resc…",False,0,
1359655813388906499,2021-02-11 00:09:41,"RT @POTUS: The risk isn't that we do too much when it comes to a COVID relief package — it's that we don't do enough.

We have to go big.",False,0,
1359519481509404675,2021-02-10 15:07:57,RT @POTUS: Let me be clear: No one should lose their home in the middle of this pandemic. Congress needs to pass the American Rescue Plan t…,False,0,
1359285829525508100,2021-02-09 23:39:30,RT @POTUS: We can’t stand by as millions of Americans struggle to put food on the table. Congress needs to immediately pass the American Re…,False,0,
1359204195430264835,2021-02-09 18:15:07,"RT @POTUS: There’s so much more work to be done, but we’ve been able to increase vaccine distribution by 28% in the first three weeks alone…",False,0,
1359158951129079814,2021-02-09 15:15:20,RT @POTUS: Launching a national vaccination program to quickly and equitably vaccinate America — that’s the American Rescue Plan. https://t…,False,0,
1358851337522470914,2021-02-08 18:52:59,RT @POTUS: Making vaccines free and accessible for every American — that’s the American Rescue Plan. https://t.co/5GpH0VYWIE,False,0,
1358781635240599554,2021-02-08 14:16:01,RT @POTUS: We don’t have a second to waste when it comes to delivering the American people the relief they desperately need. I’m calling on…,False,0,
1358538143318880258,2021-02-07 22:08:28,"RT @POTUS: For your family, for your neighbors, for your country — wear a mask.",False,0,
1358465618501136384,2021-02-07 17:20:17,RT @POTUS: Everyone who wants a vaccine should be able to get one free of charge. The American Rescue Plan will make that a reality.,False,0,
1358084646685319170,2021-02-06 16:06:26,"RT @POTUS: Last year, Michele lost her job because of the pandemic. I recently gave her a call to hear her story and discuss how my America…",False,0,
1357840281069113355,2021-02-05 23:55:25,"RT @POTUS: This morning, I met with House Democratic leaders to discuss the American Rescue Plan. As I said during the meeting: this isn’t…",False,0,
1357773974550306818,2021-02-05 19:31:56,RT @POTUS: America is back. Diplomacy is back. https://t.co/03dFPQyYjw,False,0,
1357414638510616579,2021-02-04 19:44:04,"RT @POTUS: This afternoon, I’m visiting the @StateDept and delivering remarks on America’s role in the world. Tune in. https://t.co/zWG3UET…",False,0,
1357376416380256258,2021-02-04 17:12:11,RT @POTUS: Extending the moratorium on evictions and foreclosures to help countless Americans keep a roof over their head — that’s the Amer…,False,0,
1357119042327359488,2021-02-04 00:09:28,RT @POTUS: Let me be clear: The risk in this moment isn’t that we do too much — it’s that we don’t do enough. Congress must pass the Americ…,False,0,
1357052766720557066,2021-02-03 19:46:07,RT @POTUS: Officer Brian Sicknick was a hero who died in the line of duty defending our democracy and the citadel of liberty itself. To his…,False,0,
1356962956647538688,2021-02-03 13:49:14,RT @POTUS: No one should lose their home in the middle of this pandemic. My American Rescue Plan will extend the moratorium on evictions an…,False,0,
1356682004130062339,2021-02-02 19:12:50,RT @POTUS: It’s long past time we raise the minimum wage to $15 an hour. The American Rescue Plan will get it done.,False,0,
1356433882254630913,2021-02-02 02:46:53,"RT @POTUS: We’ve never fully lived up to the founding principles of this nation, but our Administration is committed to finishing the work…",False,0,
1356031620986392578,2021-02-01 00:08:26,"RT @POTUS: In order to get America vaccinated, we need more:

- Places for people to get vaccinated
- Medical teams to get shots into arms…",False,0,
1355682622698086401,2021-01-31 01:01:39,"RT @POTUS: Over the last 10 days, I’ve taken action on:

- COVID-19
- The economy
- Climate change
- Racial equity
- Immigration
- Health c…",False,0,
1354501085478625281,2021-01-27 18:46:38,"RT @POTUS: This afternoon, I’ll be taking action to meet the climate crisis with the urgency it demands. Tune in. https://t.co/TaCmltDZ6X",False,0,
1353173127673520128,2021-01-24 02:49:49,"RT @POTUS: We’re facing a historic moment in our nation’s history — one that requires bold and swift action. That’s why this week, I took h…",False,0,
1353173113417076736,2021-01-24 02:49:45,"RT @POTUS: We will get through this, together. https://t.co/W03wlb2m8o",False,0,
1352797482435055618,2021-01-23 01:57:08,RT @POTUS: Federal employees have dedicated their careers to serving the American people — and they are worthy of the utmost dignity and re…,False,0,
1352797437795029000,2021-01-23 01:56:57,"RT @POTUS: I know times are tough, but help is on the way. https://t.co/BVi3b6NoBv",False,0,
1352797424041922560,2021-01-23 01:56:54,"RT @POTUS: This afternoon, I’ll be taking action to provide much-needed relief to communities and small businesses impacted by COVID-19. Tu…",False,0,
1352797375497048064,2021-01-23 01:56:42,"RT @POTUS: As we mark the 48th anniversary of Roe v. Wade, now is the time to rededicate ourselves to the work ahead. From codifying Roe to…",False,0,
1352797369352417280,2021-01-23 01:56:41,RT @POTUS: I’m grateful for the Senate’s continued bipartisanship and swift confirmation of Lloyd Austin. His confirmation is historic — an…,False,0,
1352448983839297536,2021-01-22 02:52:19,RT @POTUS: We will get this virus under control. https://t.co/59iC1nyR0N,False,0,
1352448968488144897,2021-01-22 02:52:16,"RT @POTUS: I give you my word: I will always level with you.

I will defend the Constitution, our democracy, and America.

And I will give…",False,0,
1352328492587728896,2021-01-21 18:53:32,"RT @POTUS: We don't have a second to waste when it comes to getting this virus under control. That's why today, I'll be signing executive a…",False,0,
1352140185828425729,2021-01-21 06:25:16,"RT @WhiteHouse: We are currently facing four converging crises — COVID-19, the resulting economic crisis, climate change, and racial inequi…",False,0,
1352140112486809601,2021-01-21 06:24:59,RT @POTUS: Wearing masks isn't a partisan issue — it's a patriotic act that can save countless lives. That's why I signed an executive orde…,False,0,
1352002900000600064,2021-01-20 21:19:45,RT @POTUS: The time to move forward is now. https://t.co/IrUUu0bxGO,False,0,
1351952354183061504,2021-01-20 17:58:53,"RT @POTUS: There is no time to waste when it comes to tackling the crises we face. That's why today, I am heading to the Oval Office to get…",False,0,
1351951465674276869,2021-01-20 17:55:22,"Now the real work begins, folks. Follow along at @POTUS as we build back better. https://t.co/fHViqSqwp2",False,878911,
1351918910199631872,2021-01-20 15:46:00,"I love you, Jilly, and I couldn’t be more grateful to have you with me on the journey ahead. https://t.co/V4GUXAKSKg",False,935860,
1351906918667677696,2021-01-20 14:58:21,"Today, we begin anew. Tune in for #Inauguration2021. https://t.co/HxfU8q5riA",False,318645,
1351897267666608129,2021-01-20 14:20:00,It’s a new day in America.,False,4130854,
1351731172989050882,2021-01-20 03:20:00,"Tonight, in Washington, D.C. and across the nation, we came together to honor the over 400,000 Americans we’ve lost to COVID-19. The last year has tested us in unimaginable ways, but now it’s time we begin to heal and overcome — together. https://t.co/DuWhN1xjNO",False,565260,
1351711040933830659,2021-01-20 02:00:00,"We don’t have a second to waste when it comes to tackling the crises we face as a nation. That’s why after being sworn in tomorrow, I’ll get right to work. https://t.co/QBrS17mle8",False,81988,
1351653131248041984,2021-01-19 22:09:53,"Join us for a national moment of unity and remembrance in honor of the 400,000 Americans we’ve lost due to COVID-19. https://t.co/0BW7AQLxUx",False,76001,
1351630258114502656,2021-01-19 20:39:00,"Next stop: Washington, D.C. https://t.co/oW0C4LQVBf",False,594813,
1351599720012021761,2021-01-19 18:37:39,I’m in Delaware for one final event before I head to Washington for tomorrow’s inauguration. Tune in. https://t.co/YnEMiqhhDE,False,94933,
1351593329054650376,2021-01-19 18:12:15,"RT @BidenInaugural: Only ONE day until we can call @JoeBiden and @KamalaHarris President and Vice President

You don’t want to miss out on…",False,0,
1351367275094310912,2021-01-19 03:14:00,"There’s no more fitting way to honor the legacy of Dr. Martin Luther King, Jr. than service. Thank you to @Philabundance for letting us stop by and for the work you do every day to end hunger. https://t.co/dy78IQ0vgf",False,56170,
1351333542547001344,2021-01-19 00:59:57,"As the National Day of Service comes to a close, we’re celebrating the legacy of Dr. Martin Luther King, Jr. with an evening full of entertainers and inspiring speakers. Tune in for “United We Serve.” https://t.co/hqWmdbXDWb",False,32655,
1351265605840633858,2021-01-18 20:30:00,"Dr. Martin Luther King, Jr.’s words remind us that darkness cannot drive out darkness and hate cannot drive out hate — only light and love can. As we seek to overcome this season of darkness in America, let us choose love and light and begin to heal — together. #MLKDay",False,264955,
1351228360123318272,2021-01-18 18:02:00,"Our Administration will lead with science and scientists — with a CDC and NIH that are free from political influence, a Surgeon General who is independent and speaks directly to the people, and an FDA whose decisions are based on science and science alone.",False,173121,
1350981483062706177,2021-01-18 01:41:00,"I know @harrisonjaime and the new DNC team are ready to strengthen our party’s infrastructure and elect Democrats across the country — but they need your help to do it.

If you’re able, chip in to support them by donating to the DNC today: https://t.co/GMCVuvPrYT https://t.co/bCBmAH8MCt",False,24777,
1350926118409289730,2021-01-17 22:01:00,"Service is a fitting way to start to heal, unite, and rebuild this country we love.

I hope you’ll join us in honoring the legacy of Dr. Martin Luther King, Jr. by participating in the National Day of Service: https://t.co/H4pDdtXc3V https://t.co/ecHlPK7PAO",False,55528,
1350878051710750725,2021-01-17 18:50:00,"I know masks have become a partisan issue — but it’s a patriotic act. Experts say wearing a mask from now until April will save more than 50,000 lives.",False,653487,
1350817905202630658,2021-01-17 14:51:00,"Though pushed, tested, and threatened throughout the 2020 election, our democracy proved to be resilient, true, and strong. My Campaign Advisor Bob Bauer and General Counsel Dana Remus shared their thoughts on how the will of the people prevailed. https://t.co/glyZgv5AtZ",False,55048,
1350634446475694080,2021-01-17 02:42:00,"Across the country, approximately 14 million Americans have fallen behind on rent and many may soon be at risk of eviction.

We need to act now. That’s why next week, I’ll extend nationwide restrictions on evictions and foreclosures. https://t.co/kUxpcgOzRe",False,49517,
1350593782832500737,2021-01-17 00:00:25,"The first @BidenInaugural event is here. Tune in as we celebrate America, reflect and honor our history, and highlight the incredible diversity of the nation. https://t.co/6iIPivVt5N",False,34226,
1350562220367884289,2021-01-16 21:55:00,"To get as many people vaccinated as quickly as possible, we need more clinics across the nation. That’s why my administration will harness the full resources of the federal government to establish thousands of community vaccination centers. https://t.co/c551gKJZwa",False,50755,
1350515133034819584,2021-01-16 18:47:53,"Science will be at the forefront of my administration — and this group will ensure everything we do is grounded in science, facts, and the truth. Tune in as I introduce members of my science team. https://t.co/ZEhKL5k59t",False,73873,
1350480432341520384,2021-01-16 16:30:00,Getting America vaccinated will be one of the most challenging operational efforts ever undertaken. But you have my word that we will manage the hell out of this operation. https://t.co/EtFTz9c3Lf,False,62193,
1350256455748882434,2021-01-16 01:40:00,"We not only have an economic imperative to act now, we have a moral obligation. 
 
In this pandemic, in America, we cannot let people go hungry. We cannot let people get evicted. We cannot watch nurses and educators lose their jobs.

We must act.",False,156721,
1350210150481555457,2021-01-15 22:36:00,"Science will always be at the forefront of my administration — and these world-renowned scientists will ensure everything we do is grounded in science, facts, and the truth. https://t.co/fEbgDMkTDZ",False,65543,
1350202004598095874,2021-01-15 22:03:38,"RT @BidenInaugural: 5 days until we make history.

❤️ or 🔁 this tweet to get reminded when we go live for #Inauguration2021 — you won't wan…",False,0,
1350156296012656647,2021-01-15 19:02:00,"My administration will move Heaven and Earth to:

- Allow more people to get vaccinated
- Create more places for them to get vaccinated
- Mobilize more medical teams to get shots in arms
- Increase vaccine supply and get it out the door as soon as possible",False,197732,
1350077778310270978,2021-01-15 13:50:00,"To Pilar, and the countless other small business owners across the country, know that help is on the way. https://t.co/4mKPjN6rgx",False,39354,
1349894571094810626,2021-01-15 01:42:00,"Direct cash payments.
Extended unemployment.
Rent relief. 
Food assistance. 
Aid to small businesses.
Keeping essential frontline workers on the job.

Those are the key elements of my American Rescue Plan.",False,398167,
1349872996920430595,2021-01-15 00:16:16,We have no time to waste when it comes to getting this virus under control and building our economy back better. Tune in as I announce my American Rescue Plan. https://t.co/4YAg0nhJMn,False,62406,
1349849776012087296,2021-01-14 22:44:00,"We need to tackle the public health and economic crises we’re facing head-on. That’s why today, I’m announcing my American Rescue Plan. Together we’ll change the course of the pandemic, build a bridge toward economic recovery, and invest in racial justice. https://t.co/UzGFZY7Jhp",False,38219,
1349563892087869442,2021-01-14 03:48:00,"We’re in the teeth of this crisis, and we need to take immediate action to get the virus under control. That’s why tomorrow, I’ll be laying out my vaccination and economic rescue package to beat COVID-19 and build back better. https://t.co/YRzJ5nlkDm",False,76515,
1349556594237792256,2021-01-14 03:19:00,"Today, in a bipartisan vote, the House voted to impeach and hold President Trump accountable. Now, the process continues to the Senate—and I hope they’ll deal with their Constitutional responsibilities on impeachment while also working on the other urgent business of this nation.",False,272286,
1349375651883724804,2021-01-13 15:20:00,"Ambassador Samantha Power is a world-renowned voice of conscience and moral clarity—challenging and rallying the international community to stand up for the dignity and humanity of all people. As USAID Administrator, she'll be a powerful force for principled American engagement. https://t.co/jwseGEsb8c",False,38013,
1349365858691383299,2021-01-13 14:41:05,"RT @Transition46: President-elect Biden has nominated Ambassador Samantha Power as USAID Administrator.

A leading voice for humane and pri…",False,0,
1349090628790067200,2021-01-12 20:27:25,My number one priority is getting people vaccinated as quickly as we can to get our country back on track. https://t.co/JLY1DntIlR,False,94450,
1349068634413436929,2021-01-12 19:00:01,"It’s long past time to raise the minimum wage, so hardworking people earn at least $15 an hour. 
 
I hope that Democratic control of the House and Senate will ensure prompt action to get it done.",False,313059,
